NAS Well ID,County,State,Well Type,Spud Date,CompletionDate
1FA8A710EC3385FC52C8DC89,County 3,State 2,Oil,07-05-2021,05-09-2021
69BE1124ED40856D5614D77F,County 2,State 2,Oil,26-04-2021,23-10-2021
D2EECD436FF66CCF78F2A1B2,County 1,State 1,Oil,16-05-2021,14-12-2021
64EAE0E6F39DC5CD6ABB38EA,County 2,State 2,Oil,21-05-2021,12-10-2021
896B2D69D00B2AC58C174220,County 2,State 2,Oil,23-08-2021,11-03-2022
A138EE99FCD152D7013D3A69,County 2,State 2,Oil,07-08-2021,12-12-2021
2A4A421E85BE84FC5A4C1201,County 2,State 2,Oil,14-06-2021,01-12-2021
A06A691853B090CAF94553E2,County 2,State 2,Oil,27-07-2021,21-11-2021
DC4F0AAD68A3525FBE004DC9,County 3,State 2,Oil,13-09-2021,03-12-2021
4EF3FC4482C3F66FF6312605,County 2,State 2,Oil,16-08-2021,01-12-2021
EF54733CAB560C8ED305F3C8,County 2,State 2,Oil,03-09-2021,01-12-2021
1A7B4FDDEC6CF06AFFB6A213,County 3,State 2,Oil,11-03-2021,08-10-2021
E94FCA416CA856638F03CAD7,County 2,State 2,Oil,04-06-2018,27-11-2018
49092C68EB816E00A4124430,County 1,State 1,Gas,11-09-2018,15-04-2019
DE1A603A8E889ED062E87D8C,County 3,State 2,Oil,10-09-2018,18-12-2018
4D656A183CBBB465A53A56EE,County 4,State 1,Oil,28-02-2018,01-09-2018
6E73EAFCD794ED0606D17CCC,County 2,State 2,Oil,04-09-2018,11-12-2018
D2F2F153F4EAB111394A22A7,County 2,State 2,Oil,20-09-2018,02-04-2019
8F28E2A54DF665F3ACD7D57C,County 1,State 1,Oil,19-08-2017,08-05-2018
5B61525AD5853A1C58997418,County 1,State 1,Gas,30-11-2017,15-09-2018
9B613471260E06323176D4F1,County 1,State 1,Gas,23-10-2017,01-01-2018
DF33C98635493B3F7996D4D3,County 1,State 1,Gas,25-12-2017,15-09-2018
691115A037BEADCBD5A49848,County 1,State 1,Oil,03-07-2018,20-09-2018
6E148C09D2D900D6E3EC20D1,County 1,State 1,Oil,03-10-2018,18-04-2019
E30976A825830F8D7A1BCF64,County 3,State 2,Oil,03-10-2018,13-04-2019
206C78814E5D3E300A4131FF,County 3,State 2,Oil,26-10-2018,20-04-2019
B5E9D17CEA55778C62105777,County 2,State 2,Oil,23-10-2018,01-03-2019
ADF3DB5ABF789D489C35EE9F,County 1,State 1,Oil,22-09-2018,20-07-2019
2D56572572C5B711B0B44C37,County 4,State 1,Oil,27-05-2018,08-11-2018
EE11EB834BFFB8E3844AEF3A,County 1,State 1,Gas,04-01-2019,01-12-2019
E9E45C8A93CFE3E3B4686B52,County 1,State 1,Oil,20-03-2019,22-05-2019
54742A9F93B16C55A4289294,County 1,State 1,Gas,13-02-2019,10-01-2020
B21F43313A7DA63BEA7562FD,County 1,State 1,Oil,25-01-2019,15-09-2019
2A4B1801695A77B67544924A,County 1,State 1,Gas,20-04-2019,20-06-2019
C83C31DA6A80FE8D7CF3E4E0,County 4,State 1,Oil,02-02-2019,25-07-2019
CE578DCB9612681B09409B9E,County 4,State 1,Oil,10-11-2018,01-06-2019
95FA2561986A1B0562F1EC96,County 4,State 1,Oil,23-04-2019,01-07-2022
13A2C6F1896DB4A1CCCCBEB3,County 4,State 1,Oil,16-11-2018,07-03-2019
689AAD8051E8C0F9446189B4,County 4,State 1,Oil,25-11-2018,16-04-2019
FBF2DAF8C962C99214D04B6F,County 4,State 1,Oil,24-02-2019,08-03-2020
F87F0EDDBE3AF30195247A47,County 4,State 1,Oil,18-04-2019,29-01-2020
1CE55CFC4909BA89D45B42B5,County 2,State 2,Gas,10-05-2019,19-11-2019
09F52E14D21CF79DAB6EC420,County 1,State 1,Oil,06-04-2019,18-02-2020
AD6D9301987F8E4FE4DA289A,County 1,State 1,Oil,14-04-2019,08-04-2020
8F436DC63DF438E7B5D7AB51,County 1,State 1,Gas,07-05-2019,21-07-2019
B54568BFBBA388A666C226AF,County 2,State 2,Oil,27-03-2019,12-07-2019
D215CB375A15C48C4A96AB45,County 4,State 1,Oil,09-05-2019,22-01-2020
587688D21ABE3F04A65E0F05,County 1,State 1,Oil,20-03-2019,29-05-2019
FFAC8970A0B567B95C0B3AE7,County 1,State 1,Gas,27-06-2019,31-12-2019
2D698ADEE07584281A8F660F,County 1,State 1,Gas,29-06-2019,15-10-2019
6BA6C3CABFB63AB79F2A7873,County 4,State 1,Oil,24-05-2019,16-10-2019
B775B93E3AA33E49F90FCED5,County 2,State 2,Oil,08-08-2019,17-10-2019
890B89FD9F4496C1E4B55832,County 1,State 1,Oil,09-08-2019,24-04-2020
5E332829A306AE98BE395DF9,County 1,State 1,Oil,11-08-2019,27-04-2020
C0B89FB7279C4490ECB54F6A,County 1,State 1,Oil,08-08-2019,27-04-2020
45262815407C932583471843,County 4,State 1,Oil,13-08-2019,30-11-2019
A5D87AF07B7FA820EAFD421C,County 1,State 1,Gas,21-08-2019,15-10-2019
3F6EACD0A6E128091215D9B6,County 1,State 1,Gas,22-08-2019,02-06-2020
0A66768A2A7AB8AC8BC420AB,County 1,State 1,Gas,20-08-2019,02-06-2020
05A775D4F69B3784CE3237B0,County 1,State 1,Oil,12-09-2019,23-07-2020
C7024D853736C943FD96A06D,County 1,State 1,Oil,15-08-2019,29-04-2020
FED3607E624257F66FF24704,County 4,State 1,Oil,08-11-2019,02-07-2021
2E3A975039D2A271C1C15B82,County 4,State 1,Oil,14-11-2019,28-07-2020
165848DF3D76596B6B145958,County 4,State 1,Oil,02-11-2019,19-03-2020
E26A540FD2ABF90940E091C7,County 4,State 1,Oil,12-11-2019,13-04-2021
8FB7FB3EBED76122C700EE37,County 4,State 1,Oil,04-12-2019,16-12-2020
54FCB7B412FF36364F80A63A,County 2,State 2,Gas,25-07-2019,01-12-2019
7F3E2C926FA5AEA4ED2DCC3D,County 4,State 1,Oil,10-12-2019,12-09-2020
92765C388FFF3DC975FCD019,County 1,State 1,Gas,09-05-2019,07-12-2019
5219618D303AF17132452317,County 1,State 1,Gas,21-06-2019,22-12-2019
3AB07EBD68D43BA1206D3FF8,County 4,State 1,Oil,29-05-2019,21-11-2019
612A94090AE6B31E7F720AD7,County 2,State 2,Oil,30-05-2019,15-11-2019
8902E94C94374967EB3F72FF,County 4,State 1,Gas,06-07-2019,01-07-2020
DC140E3AFB05924DE9B4FC87,County 4,State 1,Oil,09-01-2020,01-02-2022
C0CE74673B9663C970D82C71,County 2,State 2,Oil,08-01-2020,22-02-2022
6F37D1FFE54707A8CE44F720,County 2,State 2,Gas,05-02-2020,19-04-2020
E323DDBAD9956F8FC71876BF,County 1,State 1,Gas,13-01-2020,17-08-2021
50398A3A2C6FBF79F775088C,County 1,State 1,Oil,06-01-2020,26-01-2022
399BE28DAFC4EE0388DF23E4,County 1,State 1,Oil,29-01-2020,01-02-2022
2A4239AB20BAC86D5440D936,County 4,State 1,Oil,05-02-2020,01-02-2022
4B9B996BEC732301695A6CE0,County 1,State 1,Gas,11-02-2020,26-11-2020
0990010017AF4824F4489CA5,County 4,State 1,Oil,15-02-2020,28-07-2020
A5CD3DFCDBC33DAFFE53BD34,County 4,State 1,Oil,05-02-2020,01-02-2022
5668D4AEFB49B5642E108B51,County 1,State 1,Oil,04-02-2020,01-02-2022
7F0E5AF6D9DD7775D5A3EDDC,County 4,State 1,Oil,05-03-2020,25-08-2020
77C0FDA1AC36D6C76F4DF67B,County 4,State 1,Oil,24-02-2020,02-11-2020
B05D078EF442412956F9D844,County 2,State 2,Oil,01-10-2019,24-01-2020
8FE3C48A5B10C4AF76F1DA6B,County 4,State 1,Oil,17-03-2020,26-09-2020
223926FACA843910C2378BCA,County 2,State 2,Oil,22-01-2020,30-09-2020
75E27294886714B8AFBF5643,County 4,State 1,Oil,25-03-2020,22-05-2021
8F969A43FDCF942A26DBDAD3,County 1,State 1,Gas,19-03-2020,11-04-2021
1FD9BAA7D233D23D395A9E9A,County 2,State 2,Oil,02-04-2020,21-08-2020
7C325D762C1F2E368991F935,County 2,State 2,Oil,20-04-2020,25-09-2020
05EB9508509518316755ED55,County 3,State 2,Oil,17-03-2020,06-08-2020
4CF0F2A82FE9B0B9788BDE0A,County 4,State 1,Oil,24-06-2020,08-03-2021
02B03C82A763997840F00924,County 1,State 1,Gas,25-09-2020,27-02-2021
B86196E0B933569CA0130BFA,County 1,State 1,Oil,28-09-2020,03-08-2021
8D1B2DF8A4663E878EE05F06,County 2,State 2,Oil,22-09-2020,15-03-2021
2F2BDC5C20B2D2F79589626B,County 1,State 1,Oil,20-03-2021,20-11-2021
35AD134C39C660CBC6FAB96E,County 4,State 1,Oil,14-05-2021,21-08-2021
65910EBE6DF088EBA8D0AB81,County 1,State 1,Gas,23-02-2021,14-09-2021
CC548F7B0C365B720385560C,County 1,State 1,Oil,27-05-2021,23-11-2021
D849F0770F5426E88804BAF5,County 3,State 2,Oil,02-01-1985,01-01-2000
78088D45592EAE736D146D7B,County 1,State 1,Oil,01-07-2021,21-01-2022
884D542DEAE1C9E68D98D851,County 1,State 1,Gas,27-07-2021,01-09-2022
942C37F1C37D42AC206FC5E8,County 1,State 1,Gas,25-07-2021,01-09-2022
EF9BEC5A03965CE4F794C8FE,County 2,State 2,Oil,14-09-2021,16-03-2022
3941101255BF75F8A9D1BA70,County 2,State 2,Oil,10-09-2021,01-12-2021
83772B39CA41BA935E734B09,County 3,State 2,Oil,25-09-2021,01-01-2022
3251F7ACB6323A922AC235C0,County 2,State 2,Oil,01-10-2021,03-05-2022
82E6380649B6ED06E0A9A602,County 3,State 2,Oil,27-09-2021,22-11-2021
80675BDACD7213E6547C93B7,County 1,State 1,Oil,31-07-2021,17-02-2022
99E45B529F0C1266AF1C4572,County 2,State 2,Oil,23-08-2021,06-05-2022
E2FB05407232E509ED0B0090,County 1,State 1,Gas,18-01-2018,13-09-2018
EA021F7115D2E79518217E85,County 1,State 1,Oil,16-06-2018,26-08-2019
56EF35339542540A307420AF,County 1,State 1,Oil,25-09-2018,01-08-2019
35F71525C137F632783CC1E4,County 4,State 1,Oil,02-06-2018,01-08-2018
8AAD5CAA598018742D26C885,County 1,State 1,Gas,02-06-2018,01-08-2018
039D5A445BAED31CF0F59435,County 1,State 1,Gas,23-04-2018,01-07-2018
242B011C0DC35093EEB05000,County 3,State 2,Oil,31-05-2018,06-11-2018
5DFB3961F0CA2620E4F0BCD1,County 1,State 1,Gas,28-07-2018,11-01-2019
CDD89457BC801568CA7D559D,County 1,State 1,Oil,25-05-2018,01-10-2018
B9B19B55931D0EA9E15A9BC5,County 1,State 1,Gas,28-03-2018,01-10-2018
98743C18A140305576A93E99,County 1,State 1,Gas,10-04-2018,01-09-2018
FF7D5AA2173718CFE9ADC27F,County 3,State 2,Oil,21-11-2018,22-04-2019
614A33C335B4A3DA30085653,County 2,State 2,Oil,04-08-2018,23-10-2018
ECEBC1D96EB9C5932F83C4AE,County 4,State 1,Oil,07-03-2018,21-08-2018
361C6FF154B559AF911B8C7C,County 3,State 2,Oil,11-12-2018,13-03-2019
2755714CED8D5E97BCC6A685,County 1,State 1,Gas,14-03-2018,20-05-2019
B1AB4F3B5E4C0AA9BB502290,County 4,State 1,Oil,02-07-2018,08-11-2018
6EBF602B7F18BEAF6912693B,County 2,State 2,Oil,15-12-2018,28-02-2019
E7A49C6A1D8C77700C983CC1,County 3,State 2,Oil,31-10-2018,14-06-2019
BB37D977C8D242324E7AA6C0,County 2,State 2,Oil,18-12-2018,21-03-2019
FC1CA2C9F521C50BAE906ADF,County 1,State 1,Oil,18-09-2018,20-07-2019
A6295123FF9855ACA82D57CC,County 4,State 1,Oil,14-06-2018,08-01-2019
15CCBC75769CEEF589B5458F,County 1,State 1,Gas,29-09-2018,01-05-2019
0172E82D8A37286756DDC580,County 4,State 1,Oil,13-07-2018,05-09-2019
C48F462830CE6CBFA9F718EF,County 4,State 1,Oil,30-12-2018,09-04-2019
6236B399E549BCDE02785AA0,County 4,State 1,Oil,24-01-2019,28-11-2019
D6AADD2D3B4FC7C37A47598E,County 4,State 1,Oil,26-02-2019,24-07-2019
2E25DAB687B4B0C674CB1285,County 1,State 1,Oil,09-03-2019,01-12-2019
9DB0F225BEC9C3AA2587BA90,County 1,State 1,Gas,06-05-2019,04-12-2019
D90F659153C1F8BC674FD5C6,County 1,State 1,Oil,13-05-2019,01-09-2019
E2FC92D759CE7612128F7A9A,County 1,State 1,Oil,17-05-2019,16-05-2021
AB91B1DD6BC324FA1CE01E5A,County 1,State 1,Oil,16-05-2019,05-11-2019
6EB4621AD3678D89A42356FA,County 4,State 1,Oil,26-06-2019,24-09-2019
45CFE7F5A7C07B02AB0ED792,County 4,State 1,Oil,13-05-2019,12-10-2019
AFFB70B8584188BF5590B893,County 3,State 2,Oil,12-07-2019,12-09-2019
A8AD24DDC2E4A3B3ACB5E9E5,County 1,State 1,Oil,26-07-2019,03-04-2020
918AA702578BCBC710A0566D,County 4,State 1,Oil,25-06-2019,14-11-2019
8E53083EA6D09C8E48C8331C,County 4,State 1,Oil,22-08-2019,07-04-2022
CCFB09625B38BB289E84694A,County 4,State 1,Oil,02-08-2018,02-10-2019
04841C341884DC2A0946017F,County 4,State 1,Oil,11-08-2018,01-10-2019
F781D9DA7749AAA7458199C6,County 2,State 2,Oil,05-12-2019,10-11-2020
8E4AA47E123FC44451EBF5EA,County 2,State 2,Oil,04-01-2019,07-08-2019
868F23DB5D9D2754CE1DF7E0,County 4,State 1,Oil,02-10-2019,23-08-2020
39BEE602AC3E7BFB140306BB,County 4,State 1,Oil,28-07-2018,02-10-2019
A9F4F0D4D1B22F6AE587E484,County 4,State 1,Oil,11-10-2019,29-02-2020
AA943F3AD44561BB8F17856D,County 4,State 1,Oil,17-10-2019,24-08-2020
2517394017733628C05D7937,County 1,State 1,Oil,17-08-2019,29-04-2020
C8C61C78B1C1F4143876B3B5,County 1,State 1,Gas,25-10-2019,23-07-2020
1B02EB8610E0CAB236840E04,County 2,State 2,Oil,05-05-2019,24-09-2019
F1CE21D5029562F370F1C2AD,County 2,State 2,Oil,02-01-2019,12-09-2019
150F436D0B0562ADBDE42854,County 4,State 1,Oil,03-06-2019,21-02-2020
FCA6CCF73A285EF4998DB2F2,County 1,State 1,Oil,07-12-2019,23-04-2020
57C5936AD8F3B608F30AB4C5,County 4,State 1,Oil,14-12-2019,09-08-2020
B257D5751327362B8062CD84,County 4,State 1,Oil,21-12-2019,01-03-2022
A75C17603EE203DDDD8E2A97,County 4,State 1,Oil,06-12-2019,23-01-2021
8C5B04658F750D1A9B0A4A34,County 4,State 1,Oil,10-11-2019,07-07-2021
DE4C3330AE99A295C3DD8C28,County 4,State 1,Oil,03-10-2019,12-08-2020
012C8ED1F72414B5614B6EE5,County 4,State 1,Oil,23-04-2019,30-04-2020
CB42FADEB8F0FE5E2B6D0ED5,County 4,State 1,Oil,22-06-2019,03-03-2021
8E2AB5A3779124C642AAEA6C,County 4,State 1,Oil,05-10-2019,02-05-2021
34DCB237096DC8E7F843C717,County 4,State 1,Oil,07-12-2019,12-09-2020
968C7FB5FE473B91CB0E3809,County 4,State 1,Oil,05-08-2019,01-02-2022
CA0F04C09876E01D8B60F334,County 1,State 1,Oil,15-01-2020,16-08-2021
995B41A1FF5DDFFB71F9EA38,County 3,State 2,Oil,20-03-2019,30-04-2020
B8477E8BFD7D2DA24344D26A,County 3,State 2,Oil,22-12-2019,09-10-2020
BB74B76EFC3A29BB9FFAAC1D,County 2,State 2,Oil,07-01-2020,04-01-2022
755F3A4160ECD74F91E463B4,County 4,State 1,Oil,02-07-2020,04-02-2021
B332F76F2E6BB7E6FD5BE5DB,County 3,State 2,Oil,30-08-2020,28-12-2020
49BE081C63F1A7230CD74ACC,County 1,State 1,Oil,04-10-2020,03-08-2021
4DC516ED118F208008A1A7DB,County 1,State 1,Oil,17-10-2020,11-05-2021
9DFD2642993FBF9F8F97B2D6,County 1,State 1,Gas,22-11-2020,08-03-2021
217534C5D73E46790DAC0A1E,County 1,State 1,Gas,27-12-2020,31-07-2021
398D900B4BBCA2DC5F7DCF4F,County 3,State 2,Oil,06-12-2019,03-09-2020
5E71753FED6850288D386196,County 2,State 2,Oil,23-01-2021,30-04-2021
2E05F972234C4BB23602D631,County 1,State 1,Oil,24-01-2021,15-09-2021
C90E3F3FBE6BF77A693439CF,County 4,State 1,Oil,07-02-2021,01-01-2022
E5DC07F42297413055889692,County 1,State 1,Oil,21-12-2020,16-03-2021
227252783B8AD33FEEC153AF,County 2,State 2,Oil,24-01-2021,23-06-2021
278065B69D6AD3F94122AB06,County 4,State 1,Oil,07-02-2021,01-01-2022
4B07F07410B1931A4EE5F142,County 2,State 2,Oil,01-02-2021,07-09-2022
2F9E319CA3EEC13FC33F6587,County 1,State 1,Oil,21-05-2021,24-02-2022
B2E7B49CAB00304BAC9233F8,County 4,State 1,Oil,12-04-2021,15-08-2021
C41917F93FF0EE518FF611A4,County 3,State 2,Oil,04-11-2020,30-04-2021
15F45A99FE1C9FE0052E1039,County 2,State 2,Oil,27-11-2020,26-04-2021
1C53930E9A8FD5707215322E,County 2,State 2,Oil,06-01-2021,26-04-2021
0C3138BC01856161DCB8CBF2,County 3,State 2,Oil,03-01-2021,30-04-2021
AB503BCFF2388DBAF7486CB9,County 2,State 2,Oil,30-04-2021,12-10-2021
70D2F0DBC0C98E44910EEC44,County 2,State 2,Oil,16-04-2021,28-09-2021
27CCB2174CA47EF24845FA2E,County 1,State 1,Oil,05-07-2021,12-04-2022
9B0EE4F12933F8FF7A722F0F,County 1,State 1,Oil,29-07-2021,01-02-2022
DDE102D865E24E3E3F7E287F,County 1,State 1,Oil,03-07-2021,15-04-2022
4ACF3475E2CCD22A02BF5C0B,County 2,State 2,Oil,04-06-2021,28-09-2021
F25014DA4D1850AF5CCCAE7F,County 1,State 1,Oil,16-08-2021,17-03-2022
6F58330D838AC52585AE8DD5,County 3,State 2,Oil,12-10-2021,29-03-2022
B6CB04724EE7CF739AEF33D4,County 2,State 2,Oil,23-10-2021,11-01-2022
CAEEDB1FC56CF6299314E627,County 3,State 2,Oil,04-11-2021,22-04-2022
FCE7DC94D4C3F40F102DE73C,County 3,State 2,Oil,03-11-2021,16-02-2022
0B0C8FC40360DECD63F101E8,County 2,State 2,Oil,02-11-2021,31-03-2022
68990E5AA6E1BE1455A091A3,County 4,State 1,Oil,06-11-2021,25-06-2022
5C7D6916A3F1219810EBBD81,County 2,State 2,Oil,20-11-2021,16-03-2022
9F3C384825FD21E6D000BE25,County 2,State 2,Oil,26-01-2022,03-05-2022
BC53A9ABDAF97EEAD5D9B360,County 4,State 1,Oil,07-05-2018,28-04-2019
35C3D9DEE74D8A1AD10357F7,County 1,State 1,Gas,14-10-2016,01-02-2017
63DE0CC32E66B3F7AED5F564,County 4,State 1,Oil,21-06-2018,26-11-2018
58111D1C2941501FBBB330E5,County 4,State 1,Oil,07-07-2018,18-01-2019
9FFB9AB314DB8C18178E1059,County 3,State 2,Oil,28-02-2018,07-08-2018
DC59DFAE630E78DE1DB58156,County 4,State 1,Oil,26-06-2017,17-11-2018
D67758F9B2F196EBD01B151A,County 1,State 1,Gas,01-09-2018,01-04-2019
D4E54FA62501794B6EABB924,County 3,State 2,Oil,27-09-2018,08-01-2019
50EA6B481BC5C9F7AF253B4D,County 2,State 2,Oil,01-08-2018,23-11-2018
DB563924E5BD2C2C59E5C3A9,County 2,State 2,Oil,27-07-2018,11-12-2018
C30641147B2F8FD68F0A0BDC,County 2,State 2,Gas,22-08-2018,07-12-2018
77B088DF44E6869F12506A14,County 2,State 2,Gas,08-10-2018,01-03-2019
0F52C0D413767413FE5EB54E,County 4,State 1,Oil,26-03-2018,21-09-2018
56106DCB6E5DA5D6C65E1956,County 3,State 2,Oil,26-10-2018,11-01-2019
D57951456DFD9DE338864192,County 3,State 2,Oil,28-10-2018,05-06-2019
1F7184CB56EB2E29D1567D5C,County 1,State 1,Oil,31-08-2017,04-06-2018
E58D4B30CC2DC2E314718E1E,County 2,State 2,Oil,13-01-2019,27-06-2019
3A3BB1C46C06870639F67AE7,County 2,State 2,Oil,16-01-2019,08-08-2019
10ED80F26E251FC5FC0F4D05,County 1,State 1,Oil,23-01-2019,01-03-2019
00BF396A84B4810823F0A554,County 4,State 1,Oil,31-12-2018,02-06-2019
8CBB59541CF8853A76546FE3,County 4,State 1,Oil,13-01-2019,07-06-2019
D1E7F9AA76BAD7908034A146,County 4,State 1,Oil,27-03-2019,03-07-2019
7C2B7E6B50E1F0AF34CE7E8A,County 2,State 2,Oil,24-04-2019,21-06-2020
3E213BF44C65BCF2DD5ED490,County 4,State 1,Oil,25-09-2018,16-08-2019
B4A353E424DAE731F8B262FD,County 4,State 1,Oil,16-09-2018,27-08-2019
5AE821DB4AE73814E525FA28,County 4,State 1,Gas,03-12-2018,30-05-2019
8B611C527D637303216C121C,County 4,State 1,Oil,14-04-2019,20-01-2020
EC8F08BD0C189BA50B467048,County 2,State 2,Oil,12-03-2019,25-04-2019
3ADCD49EB4691395C59ECF47,County 2,State 2,Oil,29-03-2019,12-07-2019
E525DCA8E57E037C4429C037,County 1,State 1,Gas,28-06-2018,27-08-2019
0229DE4ED53ABD99B0743B26,County 4,State 1,Oil,25-05-2019,23-01-2020
14D0EE6752B119D8F8B81332,County 4,State 1,Oil,29-05-2019,20-08-2019
DD6A09E09B2D2132312B7917,County 4,State 1,Oil,09-05-2019,13-01-2020
3BA21DB5506DBBE58B2DFBA8,County 4,State 1,Oil,22-05-2019,27-09-2019
D3D7FE2759CFD1B3E0FB173B,County 1,State 1,Oil,31-05-2019,01-09-2019
C94C0AB3237B056AE6B499BC,County 1,State 1,Oil,15-05-2019,15-05-2021
634E13520B484896DA5ACF72,County 4,State 1,Oil,11-06-2019,11-03-2020
F7F38972A1861F36D07B3040,County 1,State 1,Oil,09-07-2019,15-10-2019
23624430189DA5E1C4259D0F,County 3,State 2,Oil,28-07-2019,17-10-2019
57B399F2D570440D454CE3DA,County 2,State 2,Oil,28-07-2019,30-06-2020
FFAB7908E883D8240D2FBC5A,County 4,State 1,Oil,10-06-2019,08-03-2020
05758F520B51D37AEBB64E26,County 1,State 1,Gas,13-07-2019,03-07-2020
851B78CA54D6C9C2C764E953,County 4,State 1,Oil,23-08-2019,01-11-2019
2E6BEF6B0A726190737CFAE8,County 1,State 1,Oil,14-09-2019,27-07-2020
AC12EBB904D9ADA04753EF88,County 1,State 1,Oil,08-09-2019,23-07-2020
EFB61AD728B8CD1CDE63D17E,County 4,State 1,Oil,16-06-2019,08-03-2020
03A09A0F8FD83BC129200FF3,County 2,State 2,Oil,07-10-2019,23-07-2020
40355FAB45F3D1E127672AB4,County 4,State 1,Oil,10-04-2019,17-09-2019
A9CCBAA736BB8761BD92A8AE,County 4,State 1,Oil,02-04-2019,02-10-2019
8422C9214D153236BC1C6C42,County 4,State 1,Oil,23-09-2019,27-08-2020
649432BFD7ADC94A8A298B8A,County 4,State 1,Oil,19-04-2019,29-09-2019
9EE3DEF4EE94A93D2F903BF8,County 4,State 1,Oil,02-10-2019,22-08-2020
7A0BC4DFC489EF8FBCAADD7F,County 4,State 1,Oil,29-04-2019,21-09-2019
4568315F4BF93316335EFE31,County 3,State 2,Oil,09-11-2019,26-05-2020
352E3424A38D7FF61944B11F,County 2,State 2,Oil,17-01-2019,13-08-2019
F594F357F2A25AD6CDFB3B32,County 4,State 1,Oil,04-05-2019,14-10-2019
B6B34FC4A95D38D6F7131CEF,County 4,State 1,Gas,15-12-2019,14-07-2020
50CFD25C070C2003F028CE83,County 1,State 1,Gas,16-07-2019,02-07-2020
2737BA227D7FE90CD820C7C2,County 1,State 1,Gas,15-07-2019,03-07-2020
767C38397755A6DD8AA240D5,County 1,State 1,Oil,31-12-2019,01-02-2022
754D69D4AF159EEE3F50CD81,County 1,State 1,Gas,31-12-2019,01-03-2021
79E83AF8E2F0DBE0D755FD35,County 4,State 1,Oil,16-01-2020,27-08-2020
E546B20A0D643F3760045A77,County 1,State 1,Gas,10-01-2020,29-09-2020
C86AC01BE3A7ABC152542A6D,County 1,State 1,Gas,09-01-2020,13-12-2020
D327BA5A890F83841715A934,County 2,State 2,Oil,30-11-2019,29-10-2020
ABF11D826D1EF2273A784E1C,County 2,State 2,Oil,16-12-2019,10-03-2020
8530CC84C8CB75BB2204C433,County 2,State 2,Oil,31-10-2019,23-04-2020
D43CB24DAA1FD0E618E9BDB3,County 2,State 2,Oil,24-11-2019,23-04-2020
6F8499E3D01701E3017D8129,County 3,State 2,Oil,10-09-2019,18-12-2019
9936D5C9C9F42837DB8B4542,County 2,State 2,Oil,11-09-2019,12-08-2020
E087B678D7A738BBEC11D7A9,County 2,State 2,Oil,21-10-2019,21-01-2020
15E76E134BC311BB7F8EC13A,County 2,State 2,Oil,20-06-2019,16-12-2020
F4C2A80BF1285F4ADB21EA1B,County 1,State 1,Gas,20-07-2020,05-04-2021
0E5D15FE825831D0F82D1BD3,County 1,State 1,Gas,01-10-2020,27-02-2021
4124AF6816075145852A475E,County 1,State 1,Oil,06-10-2020,23-08-2021
4FF9A739A4407B0F280A7BE4,County 2,State 2,Oil,08-01-2021,30-04-2021
696FA761FE1753CE9F75E54A,County 1,State 1,Oil,27-07-2021,21-02-2022
3806D293467AFA13CC830FBC,County 3,State 2,Oil,01-05-2021,26-07-2021
B815CF5404B92B26D3831A77,County 1,State 1,Gas,17-02-2021,03-09-2021
E6527B9A16D50AE5030396AB,County 1,State 1,Oil,17-05-2021,16-12-2021
416FB40760212BEDB9EACDDC,County 1,State 1,Gas,30-07-2021,01-09-2022
F2CAC8AD4D1B0460E2C9A727,County 4,State 1,Oil,11-10-2021,26-05-2022
17D545CD3E36E1CEF50CB829,County 2,State 2,Oil,09-10-2021,25-03-2022
405FED0697146146473CCBD3,County 2,State 2,Oil,11-10-2021,31-03-2022
2FD65ECA2175418D52744DD5,County 2,State 2,Oil,04-08-2021,27-11-2021
8A13551B2C2AF76B8ADE5B77,County 2,State 2,Oil,22-11-2021,15-03-2022
C7570D0DDE3B44FE34789641,County 2,State 2,Oil,22-11-2021,31-03-2022
24AD40741CB2EDB312E533DE,County 4,State 1,Oil,27-11-2021,07-04-2022
AFA0F832B66C3F183A8651A9,County 2,State 2,Oil,17-02-2021,09-05-2022
B915C593679E4315B04FEE40,County 4,State 1,Oil,19-12-2021,30-08-2022
A7A188FB79643B7589843159,County 2,State 2,Oil,08-01-2022,30-03-2022
12883646F7B6BFBA3B7C2C69,County 2,State 2,Oil,08-01-2022,09-05-2022
9F8585AD78B6AFE40E643EE5,County 2,State 2,Oil,07-01-2022,16-07-2022
13409780A20B3B8FBA5B800E,County 3,State 2,Oil,15-02-2022,31-05-2022
252292721D63FEDC5E74CF75,County 2,State 2,Oil,18-02-2022,11-05-2022
6A4D24531AD839CAB6DEA5BE,County 3,State 2,Oil,22-10-2021,28-02-2022
84C6503A618EFEED5A7B6082,County 2,State 2,Oil,02-04-2022,19-09-2022
0058F4C0AD3DA42F14493544,County 2,State 2,Oil,31-03-2022,24-07-2022
3C92F1FFB73F073D1A6F3E6C,County 2,State 2,Oil,26-04-2022,14-09-2022
5F0CC11BE232C741F4A024DF,County 2,State 2,Oil,27-04-2022,06-09-2022
1794B05C6DE75A5D6A74696C,County 2,State 2,Oil,29-04-2022,25-08-2022
1F2416F90DD74AF2EDC0A450,County 3,State 2,Oil,23-08-2019,16-10-2019
EAE332B211ADD1EC5A1064E7,County 1,State 1,Gas,03-01-2020,01-03-2021
42ECC3297223A1D1AC5BE8F1,County 1,State 1,Oil,08-01-2020,01-02-2022
97110D0F7A21465A1EE2E137,County 1,State 1,Oil,10-01-2020,01-02-2022
